timestamp,post,coordinates,latitude,longitude,country,region
2023-08-27,"126 ОБр СТрО FPV-дроном знищили спостережний комплекс «Муром-М», який окупанти розмістили в будівлі школи. Локація: вулиця Шкільна 10а, Каховка, Херсонська область. [Джерело](https://t.me/ssternenko/19836) `46.817315, 33.524719` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.817315/33.524719)","46.817315, 33.524719",46.817315,33.524719,Ukraine,Kherson Oblast
2023-08-27,"Підрозділ ""Shadow"" FPV-дроном уразив транспорт ворожих пілотів FPV. Локація: Старомлинівка, Донецька обл. [Джерело](https://t.me/pidrozdilshadowoficial/43) `47.703805, 36.824968` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.703805/36.824968)","47.703805, 36.824968",47.703805,36.824968,Ukraine,Donetsk Oblast
2023-08-27,"Морпіхи-інженери 36 ОБрМП з Миколаєва разом з побратимами проривають мінно-вибухові загородження ворога. Локація: на північний схід від Левадного, Запорізької обл __Архівне відео__ [Джерело](https://t.me/ua_marines_36brigade/768) `47.754247, 36.605739` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.754247/36.605739)","47.754247, 36.605739",47.754247,36.605739,Ukraine,Zaporizhia Oblast
2023-08-26,"РУБпАК ""Птахи Мадяра"" 59 ОМПБр FPV-дроном F7 знищили вантажівку з БК. Локація: Ключове, Донецька область. [Джерело](https://t.me/robert_magyar/608) `47.673109, 36.858463` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.673109/36.858463)","47.673109, 36.858463",47.673109,36.858463,Ukraine,Donetsk Oblast
2023-08-26,"Бійці групи ""Гаруда"" 46 бригади, працюють по особовому складу окупантів. Локація: на північний захід від Вербового, Запорізька обл. [Джерело](https://t.me/immateriumukrkhorne/495) 0:17 - `47.451537, 35.926883` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.451537/35.926883) 1:08 - `47.452685, 35.923161` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.452685/35.923161)","47.451537, 35.926883",47.451537,35.926883,Ukraine,Zaporizhia Oblast
2023-08-26,"Гострі Картузи FPV-дроном влучають в ворожу техніку. Назва дрону ""GOSTRI KARTUZI"" Локація: на схід від Райгородки, Луганська обл. [Джерело](https://t.me/skarlatop/2018) `49.379048, 37.968073` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.379048/37.968073)","49.379048, 37.968073",49.379048,37.968073,Ukraine,Luhansk Oblast
2023-08-26,"126 ОБр СТрО влучає в транспортний засіб з підарами, які намагались евакуюватись, FPV-дроном з уламковою БЧ. Назва дрона 'KAXOBKA 190'. Локація: на північний захід від Підстепного, Херсонська область. [Джерело](https://t.me/ssternenko/19819) `46.682933, 32.872702` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.682933/32.872702)","46.682933, 32.872702",46.682933,32.872702,Ukraine,Unknown
2023-08-25,"Артилерія 47ї бригади змушує кацапів тікати з Роботиного. Локація: На південь від Роботиного [Джерело](https://t.me/ukraine_ombr/321) `47.432732, 35.841975` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.432732/35.841975)","47.432732, 35.841975",47.432732,35.841975,Ukraine,Zaporizhia Oblast
2023-08-25,"Підрозділ Shadow знайшов ціль, Птахи Мадяра нанесли ураження. Локація: на південь від Петрівки, Донецька обл. [Джерело](https://t.me/pidrozdilshadowoficial/39) `47.646917, 37.154880` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.646917/37.154880)","47.646917, 37.154880",47.646917,37.15488,Ukraine,Donetsk Oblast
2023-08-25,"Спільна робота підрозділу Shadow та Птахів Мадяра по знищенню ворожого автотранспорту. Локація: Петрівка, Донецька обл. [Джерело](https://t.me/pidrozdilshadowoficial/38) `47.660376, 37.155667` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.660376/37.155667)","47.660376, 37.155667",47.660376,37.155667,Ukraine,Donetsk Oblast
2023-08-25,"Підрозділ Flying skulls помітив і навів артилеристів на рашистській РСЗВ БМ-21 ""Град"". Локація: на схід від Очеретуватого, Запорізької обл [Джерело](https://t.me/flyingskull/32) `47.352734, 36.006273` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.352734/36.006273)","47.352734, 36.006273",47.352734,36.006273,Ukraine,Zaporizhia Oblast
2023-08-25,"Аеророзвідка морської піхоти виявила позицію окупантів та скорегувала артилерію. Локація: на південь від Ключового, Донецька обл. [Джерело](https://t.me/aeronavtyua/1147) `47.653680, 36.856184` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.653680/36.856184)","47.653680, 36.856184",47.65368,36.856184,Ukraine,Donetsk Oblast
2023-08-25,"РеАБ 67 ОМБр ДУК працює по окупантам в Кремінських лісах. Локація: на південний схід від Діброви, Луганська область. [Джерело](https://www.facebook.com/67ombrduk/videos/1743354639462750) `48.979726, 38.147291` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.979726/38.147291)","48.979726, 38.147291",48.979726,38.147291,Ukraine,Luhansk Oblast
2023-08-24,"Immaterium показали кадри знищення позиції ворожих дроноводів. Локація: Вербове, Запорізька обл. [Джерело](https://t.me/immateriumukrkhorne/469) `47.441017,35.955056` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.441017/35.955056)","47.441017,35.955056",47.441017,35.955056,Ukraine,Zaporizhia Oblast
2023-08-24,"FPV-дрон ретельно оглядає територію на наявність жертви. Помітивши рух автомобіля ,стрімко наздоганяє його. Назва дрона 'HORT VARTA'. Локація: на південний схід від Старомлинівки, Донецька обл. [Джерело](https://t.me/horticka_varta/839) `47.678397, 36.845800` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.678397/36.845800)","47.678397, 36.845800",47.678397,36.8458,Ukraine,Donetsk Oblast
2023-08-24,"Робота 72 ОМБр по будинку з окупантами. Локація: Микільське, Донецька обл. [Джерело](https://t.me/ua_black_company/302) `47.754678, 37.310535` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.754678/37.310535)","47.754678, 37.310535",47.754678,37.310535,Ukraine,Donetsk Oblast
2023-08-23,"~~Падіння~~ Збиття приватного літака в московії. Локація: біля Куженкино, Тверської області __Подейкують, що на борту був Пригожин і Ко. __`57.748955, 33.955013 `🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/57.748955/33.955013)","57.748955, 33.955013",57.748955,33.955013,Russia,Tver Oblast
2023-08-23,"47 бригада [поставила](https://t.me/CinCAFU/561) прапор на Роботинській ЗОШ🇺🇦 __Зовсім нещодавно, там стояв __[__русачок.__](https://t.me/kiber_boroshno/3264)__ Оновлення на мапі згодом.__ `47.4431756, 35.8356931 `🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.4431756/35.8356931)","47.4431756, 35.8356931",47.4431756,35.8356931,Ukraine,Zaporizhia Oblast
2023-08-23,"126 бригада ТРО та КОРД НПУ продовжують систематично нищити окупантів на лівому березі Херсонщини FPV-дронами Локація: Олешки, Пристанський провулок [Джерело](https://t.me/ssternenko/19690) `46.626593, 32.703255` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.626593/32.703255)","46.626593, 32.703255",46.626593,32.703255,Ukraine,Unknown
2023-08-23,"1 танкова бригада навалює по русні, а 37 бригада морпіхів коригує. Локація: на схід від Урожайного [Джерело](https://t.me/pj_notes/272) `47.757808, 36.850392` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.757808/36.850392)","47.757808, 36.850392",47.757808,36.850392,Ukraine,Donetsk Oblast
2023-08-23,"Vicious Artillery Group розвалює СП підорів касетними боєприпасами Локація: південно-східніше П'ятихаток, Запорізька область [Джерело](https://t.me/c/1851407054/1058) `47.497637,35.477716` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.497637/35.477716)","47.497637,35.477716",47.497637,35.477716,Ukraine,Zaporizhia Oblast
2023-08-22,"Знищення російських бойових броньованих машин під час боїв за Роботине закоригуванням групи аеророзвідки ""Роніни"". Локація: Копані [Джерело](https://t.me/voynareal_ua/27846) `47.441049, 35.755875` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.441049/35.755875)","47.441049, 35.755875",47.441049,35.755875,Ukraine,Zaporizhia Oblast
2023-08-22,"РУБпАК ""АХІЛЛЕС"" 92 ОШБр знищує ворожу САУ 2С3 ""Акація"" FPV-дроном ""Everstake2-330"" Локація: східні околиці Бахмута `48.588504,38.045068` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.588504/38.045068)","48.588504,38.045068",48.588504,38.045068,Ukraine,Donetsk Oblast
2023-08-22,"РУБпАК ""АХІЛЛЕС"" 92 ОШБр знищує ворожу САУ 2С4 ""Тюльпан"" FPV-дроном ""Everstake2-327"" Локація: Бахмут [Джерело](https://t.me/brigada92_war/437) `48.562888,38.013718` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.562888/38.013718)","48.562888,38.013718",48.562888,38.013718,Ukraine,Donetsk Oblast
2023-08-22,"37 бригада морської піхоти знищила російський польовий склад із боєприпасами. Локація: на схід від Урожайного [Джерело](https://t.me/ssternenko/19666) `47.746485, 36.855234` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.746485/36.855234)","47.746485, 36.855234",47.746485,36.855234,Ukraine,Donetsk Oblast
2023-08-22,"Окупанти отримали несподівану нагороду за перетин кордону Донецької та Луганьскої областей. Локація: на південь від Верхньокам'янки, Лисичанський НПЗ [Джерело](https://t.me/ssternenko/19665) `48.827084, 38.295104` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.827084/38.295104)","48.827084, 38.295104",48.827084,38.295104,Ukraine,Luhansk Oblast
2023-08-22,"Чистимо наші простори касетними боєприпасами від окупантів московитів. Локація: на південний схід від П'ятихаток __Мелітопольський напрямок__ [Джерело](https://t.me/c/1851407054/1022) `47.496649,35.484392` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.496649/35.484392)","47.496649,35.484392",47.496649,35.484392,Ukraine,Zaporizhia Oblast
2023-08-21,"126 ОБр СТрО FPV-дроном влучає в вантажівку окупантів. Назва дрона 'KAXOBKA 202'. Локація: Дніпряни, Херсонська область. [Джерело](https://t.me/ssternenko/19635) `46.748842, 33.253960` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.748842/33.253960)","46.748842, 33.253960",46.748842,33.25396,Ukraine,Kherson Oblast
2023-08-21,"Підрозділ Immaterium красиво нищить русню за допомогою БПЛА ""H10 Poseidon"" Локація: північно-східніше Романівського, Запорізька область [Джерело](https://t.me/immateriumukrkhorne/440) `47.394793,36.060444` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.394793/36.060444)","47.394793,36.060444",47.394793,36.060444,Ukraine,Zaporizhia Oblast
2023-08-21,"126 ОБр СТрО FPV-дроном влучає в вантажівку окупантів. Назва дрона 'KAXOBKA 196'. Локація: вулиця Корсунська, Дніпряни, Херсонська область. [Джерело](https://t.me/ssternenko/19630) `46.751173, 33.252745` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/46.751173/33.252745)","46.751173, 33.252745",46.751173,33.252745,Ukraine,Kherson Oblast
2023-08-21,"Піхота окупанта намагається відійти з-під обстрілу. Локація: Новоселівське, Луганська область. __Для порівняння використано __[__цей матеріал. __](https://twitter.com/EjShahid/status/1686839042036408320)[Джерело](https://twitter.com/Teoyaomiquu/status/1693664288014057927)[ ](https://t.me/yigal_levin/53591)`49.516859,37.957956 `🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.516859/37.957956)","49.516859,37.957956",49.516859,37.957956,Ukraine,Luhansk Oblast
2023-08-21,"Батальйон ""Свобода"" бригади НГУ ""Рубіж"" знищують російський міномет 2Б9 ""Васильок"" Локація: південніше Лисичанського НПЗ [Джерело](https://t.me/ssternenko/19623) `48.826941,38.297195` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.826941/38.297195)","48.826941,38.297195",48.826941,38.297195,Ukraine,Donetsk Oblast
2023-08-21,"72 ОМБр знищує будинок з особовим складом росіян Локація: Микільске, Вугледарський напрям [Джерело](https://t.me/ua_black_company/301) `47.749590,37.296868` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.749590/37.296868)","47.749590,37.296868",47.74959,37.296868,Ukraine,Donetsk Oblast
2023-08-21,"Відпрацювання по укріпленим ворожим позиціям в район Солодкої Балки Локація: між Ільченковим та Солодкою Балкою, Запорізька область [Джерело](https://t.me/gnilayachereha/11087) `47.392970,35.794067` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.392970/35.794067)","47.392970,35.794067",47.39297,35.794067,Ukraine,Zaporizhia Oblast
2023-08-21,"Vicious Artillery Group показали ураження ворожої Д-20. Локація: на схід від села Грозове, Запорізька область. [Джерело](https://t.me/c/1851407054/1000) `47.466220, 35.474486` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.466220/35.474486)","47.466220, 35.474486",47.46622,35.474486,Ukraine,Zaporizhia Oblast
2023-08-21,"Бійці підрозділу «Ластівка» 11 Бр НГУ роблять скид з FPV-дрона на позиції ворога. Локація: на захід від села Новопокровка, Запорізька область. __Раніше бригада НГУ ""АЗОВ"" публікувала кадри штурму __[__цієї посадки.__](https://t.me/kiber_boroshno/2659) [Джерело](https://www.facebook.com/watch?v=660349132732657) `47.499414, 35.960242` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.499414/35.960242)","47.499414, 35.960242",47.499414,35.960242,Ukraine,Zaporizhia Oblast
2023-08-21,"Kyiv Post оприлюднив відео на якому Bradley майже впритул розвалює російські позиції в Роботиному Локація: центральна частина Роботиного, Запорізька область __Згідно з цим відео можна підтвердити, що центральна частина села під нашим контролем. Інша частина переходить в сіряк.__ [Джерело](https://www.kyivpost.com/post/20768) позиції русні - `47.443873,35.838889` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.443873/35.838889) Бредлі - `47.445375,35.838544` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.445375/35.838544)","47.443873,35.838889",47.443873,35.838889,Ukraine,Zaporizhia Oblast
2023-08-21,"Руїни на місці, де колись була північно-західна частина Роботиного Локація: північно-західна частина Роботиного, Запорізька область [Джерело](https://t.me/gnilayachereha/11083) `47.444401,35.830531` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.444401/35.830531)","47.444401,35.830531",47.444401,35.830531,Ukraine,Zaporizhia Oblast
2023-08-21,"108 ОГШБ FPV-дронами палять транспорт окупантів. Назва дронів 'EDELWEISS_108'. Локація: на захід від Миколаївки, Луганська область. [Джерело](https://t.me/OGHB_108/205) 0:35-1:09 - `48.788525, 38.286179` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.788525/38.286179) 1:16 - `48.795929, 38.289946` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.795929/38.289946)","48.788525, 38.286179",48.788525,38.286179,Ukraine,Luhansk Oblast
2023-08-21,"73 ОБТрО 101 ОБрТрО артой накриває ворожі позиції. Локація: на північ від села Хінель, БрНР. [Джерело](https://www.facebook.com/watch?v=6423383084416430) `51.982807, 34.207798` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.982807/34.207798)","51.982807, 34.207798",51.982807,34.207798,Russia,Bryansk Oblast
2023-08-21,"🤡русня знову взяла ~~Синьківку~~ в рот підорський канал ""Купянск наш""(хуй вам, а не Куп'янськ) залив відос, ніби з Синьківки Насправді ж відео зняте у селищі Воронове, Северодонецького району. Відстань від Воронового до Синьківки - 115км. [Джерело геолокації.](https://twitter.com/DefMon3/status/1693580141220311161?s=20) `48.896730,38.573498` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.8958/38.5738)","48.896730,38.573498",48.89673,38.573498,Ukraine,Luhansk Oblast
2023-08-21,"Батальйон ""Свобода"" наносить ураження підорській зенітці з піхотою FPV-дроном Локація: південніше Верхньокам'янки, Луганська область [Джерело](https://t.me/ssternenko/19611) `48.831052, 38.281796` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.831052/38.281796)","48.831052, 38.281796",48.831052,38.281796,Ukraine,Luhansk Oblast
2023-08-21,"Хтось починає ранок з кави, а спецпідрозділ М2 з ураження танка FPV-дроном ""Everstake2-147"" Локація: південно-західніше Зайцевого, Бахмутський район [Джерело](https://t.me/escadrone/516) `48.504157,38.054039` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.504157/38.054039)","48.504157,38.054039",48.504157,38.054039,Ukraine,Donetsk Oblast
2023-08-20,"Артилерія 24 ОШБ ""Айдар"" влаштовує справжнє пекло техніці окупантів Локація: західніше Кліщіївки __Підпишіться на __[__Воїнів, що влаштували це__](https://t.me/aidar_24) __свято!__ [Джерело](https://t.me/stanislav_osman/3255) `48.542526,37.954831` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.542526/37.954831)","48.542526,37.954831",48.542526,37.954831,Ukraine,Donetsk Oblast
2023-08-20,"Ураження російського Т-72Б3 FPV-дроном ""KRYLATI"" у виконанні 19 ОСБ Локація: на захід від Червонопопівки, межа Донецької та Луганської області [Джерело](https://t.me/wingeds19osb/12) `49.112168,38.075057` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.112168/38.075057)","49.112168,38.075057",49.112168,38.075057,Ukraine,Luhansk Oblast
2023-08-20,"Трохи про дезінфу підарів та західних геоінтерів, що підтримують цю дезу. Нещодавно канал ""два майора"" оприлюднив [відео](https://t.me/dva_majors/23771), як заявлено з ""Запорожского фронта"", де йде пекельний бій. В той же час, західний осінтер, який підтримує терористів [локнув](https://t.me/VigorousFalcon/1030) це відео ""east of Robotyne"" та ще тоді нам стало зрозуміло, що локація неправильна, але ми знайти не змогли. Сьогодні ж DefMon залив [пост](https://twitter.com/DefMon3/status/1693308783076819049?s=20) в якому все таки була виправлена ця помилка. Дякуємо [bragachaves05](https://twitter.com/bragachaves05) за локацію. Насправді ж події відбувалося північно-східніше Любомирівки, Миколаївської області. Ймовірно це події Херсонської офензиви. Відстань між справжньою та підорською локацією місяці війни та 270 км. справжня локація - `46.910531,32.398000` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#12/46.91698/32.398)","46.910531,32.398000",46.910531,32.398,Ukraine,Mykolaiv Oblast
2023-08-20,"Чергове знищення ""Муром-М"" на кордоні з московією Локація: південні околиці Шебекіно, БНР __До цього на цій же вишці один наш спецпідрозділ вже знищував оптичний пост спостереження за допомогою FPV-дрона.__ [Джерело](https://t.me/Ukraineinarmor/501) `50.372609,36.920226` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.372609/36.920226)","50.372609,36.920226",50.372609,36.920226,Russia,Belgorod Oblast
2023-08-20,"Підрозділ Immaterium залишає росіян без електро харчування, а деяким вимикає світло назавжди Локація: північно-західні околиці Вербового, Запорізька область [Джерело](https://t.me/immateriumukrkhorne/419) `47.441560,35.953837` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.441560/35.953837)","47.441560,35.953837",47.44156,35.953837,Ukraine,Zaporizhia Oblast
2023-08-20,"109 ОБрТрО влучає FPV-дроном в кулеметний розрахунок ворога. Локація: на північ від Новобахмутівки, Донецька область. [Джерело](https://www.youtube.com/watch?v=NbzwkpVh980&t=20s) `48.276644, 37.810194` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.276644/37.810194)","48.276644, 37.810194",48.276644,37.810194,Ukraine,Donetsk Oblast
2023-08-20,"Група ""Медоїд"" 3-го окремого полку спецпризначення імені князя Святослава Хороброго знищує самохідний міномет 2С4 ""Тюльпан"" та 2С7 ""Піон"" Локація: Світлодарськ, Донецька область [Джерело](https://www.facebook.com/watch?v=756254079606323) знищення 2С4 ""Тюльпан"" - `48.426277,38.226443` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.426277/38.226443)","48.426277,38.226443",48.426277,38.226443,Ukraine,Donetsk Oblast
2023-08-20,"Розвідники ГУР безпілотником уразили скупчення телекомунікаційних антен ворога, та комплекс радіоелектронної боротьби «Поле-21». Локація: південь від Черемошного, БНР. [Джерело](https://t.me/DIUkraine/2703) `50.377702, 36.494936` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.377702/36.494936)","50.377702, 36.494936",50.377702,36.494936,Russia,Belgorod Oblast
2023-08-20,"71-ша єгерська бригада ФПВ дроном атакує російські позиції на північний захід від населеного пункту Вербове, Запорізька область. Location: NW of Verbove, Zaporizhia Oblast, Ukraine 0:16-0:24 - `47.453474, 35.907961 `Source: https://t.me/ua_dshv/1523","47.453474, 35.907961",47.453474,35.907961,Ukraine,Zaporizhia Oblast
2023-08-20,"Спецпідрозділ М2 наносить ураження по танку FPV-дроном. Назва дрона 'EVERSTAKE2 142'. Локація: на північ від села Одрадівка, Донецька область. __Раніше на цьому місці вже було __[__геолоковано__](https://twitter.com/neonhandrail/status/1686026670346473472) __ураження іншого танка FPV-дроном 'DA VINCI 144'.__ [Джерело](https://t.me/escadrone/511) `48.509782, 38.013621` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.509782/38.013621)","48.509782, 38.013621",48.509782,38.013621,Ukraine,Donetsk Oblast
2023-08-20,"28 ОМБр показала кадри знищення ворожої БМП Локація: на північний захід від смт Курдюмівка, Донецька область. [Джерело](https://t.me/ombr_28/873) `48.489601, 37.937294` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.489601/37.937294)","48.489601, 37.937294",48.489601,37.937294,Ukraine,Donetsk Oblast
2023-08-19,"Чергова серія епізодів знищення окупантів від легендарного батальону ""К2"" 54-ї ОМБр. Локація: Лисичанський НПЗ, Верхньокам'янка, Золотарівка та її околиці [Джерело](https://t.me/k_2_54/164) 00:45 - `48.859094, 38.298663` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.859094/38.298663) 03:24 - `48.875803, 38.258140` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.875803/38.258140) 05:00 - `48.867735, 38.265565` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.867735/38.265565) 06:29 - `48.846533, 38.257305` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.846533/38.257305)","48.859094, 38.298663",48.859094,38.298663,Ukraine,Luhansk Oblast
2023-08-19,"Щось горить на підорському військовому аеродромі ""Сольци""(місце базування Ту-22м3) Локація: військовий аеродром ""Сольци"", новгородська область __За інформацією від каналу __[__monitor__](https://t.me/war_monitor/9699)__ було ушкоджено щонайменше два борти Ту-22м3.__ перше фото - `58.128608,30.367299` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/58.128608/30.367299) друге фото - `58.118230,30.310009` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/58.118230/30.310009) третє фото - `58.123160,30.326443` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/58.123160/30.326443) приблизне місце влучання - `58.130168,30.325431` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/58.130168/30.325431)","58.128608,30.367299",58.128608,30.367299,Russia,Novgorod Oblast
2023-08-19,"Наші Воїни ведуть бій на північно-східних околицях Роботиного. Відео за 16.08. Локація: північно-східні околиці Роботиного, Запорізька область [Джерело](https://vm.tiktok.com/ZM2obaq5N/) `47.452363,35.837906` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.452363/35.837906)","47.452363,35.837906",47.452363,35.837906,Ukraine,Zaporizhia Oblast
2023-08-18,"© Какіє-то чувакі, з дікім оружиєм. Будка московького ппо з бластером, вочевидь прикриває підступи до аеропорту Шереметьєво. Локація: вул. Головкіна 7, Красногорськ, Московська область. [Джерело](https://t.me/ssternenko/19526) `55.809914, 37.367969` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/55.809914/37.367969)","55.809914, 37.367969",55.809914,37.367969,Russia,Moscow Oblast
2023-08-18,"Заявлено, як вибух на нараді керівників окупаційної поліції в Енергодарі, Запорізька область. Location: Enerhodar, Zaporizhzhia Oblast, Ukraine ```47.502525, 34.652345 ```Source: https://twitter.com/DI_Ukraine/status/1692557812751090126","47.502525, 34.652345",47.502525,34.652345,Ukraine,Zaporizhia Oblast
2023-08-18,"Дрон-камікадзе Shahed 136 знищує українську РЛС СТ-68 (36Д6) на південь від населеного пункту Червоне, Миколаївська область. Location: S of Chervone, Mykolaiv Raion, Mykolaiv Oblast, Ukraine ```47.036712, 32.382243 ```Source: https://t.me/namarshe/6739","47.036712, 32.382243",47.036712,32.382243,Ukraine,Mykolaiv Oblast
2023-08-18,"підори оприлюднили відео евакуації, поки що живого, пілота Ка-52, який вчора був збитий Воїнами 47 бригади Локація: північніше Новопрокопівки, Запорізька область місце, де впав блохольот - `47.428574, 35.823238` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.428574/35.823238)","47.428574, 35.823238",47.428574,35.823238,Ukraine,Zaporizhia Oblast
2023-08-18,"російський танк програв в квача нашому FPV-дрону ""Everstake2-137"" Локація: західні околиці Зайцевого, Бахмутський район [Джерело](https://t.me/escadrone/497) `48.5281896,38.0469967` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.5281896/38.0469967)","48.5281896,38.0469967",48.5281896,38.0469967,Ukraine,Donetsk Oblast
2023-08-18,"33 ОМБр опублікували кадри роботи Леопарда по ворожим позиціям Локація: на південний захід від села Новопокровка, Запорізька область. [Джерело](https://www.facebook.com/watch?v=227898049813447) `47.491046, 35.951878` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/47.491046/35.951878)","47.491046, 35.951878",47.491046,35.951878,Ukraine,Zaporizhia Oblast
2023-08-17,"Враження ворожої зенітки. Локація: на південь від Кузьмине __Співпраця 100 ОБр ТРО (Волинь) та 45-ї ОАБр.__ [Джерело](https://t.me/yigal_levin/53360) `49.001786, 38.153148` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.001786/38.153148)","49.001786, 38.153148",49.001786,38.153148,Ukraine,Luhansk Oblast
2023-08-17,"Артилерія 22-ї механіхованої бригади ЗСУ за роботою. Локація: Одрадівка [Джерело](https://t.me/yigal_levin/53359) `48.511284, 38.019020` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.511284/38.019020)","48.511284, 38.019020",48.511284,38.01902,Ukraine,Donetsk Oblast
