2024-11-26,"Міннападу рф публікує ATACMS після ""успішного"" збиття на фоні ЗГРК ""Панцирь"", що все ""збив"" Локація: ае ""Курськ-Східний"", Курськ `51.750760,36.305780` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.750760/36.305780)","51.750760,36.305780",51.75076,36.30578,Russia,Kursk Oblast,,,,,,,
2024-11-25,"Відео ударів ATACMS по Курщині цієї ночі. Окрім прильотів по ае ""Курськ Східний"" можна побачити два удари по позиції С-400, що намагалася відбити атаку. Приблизний район прильоту по позиції - `51.7486691,36.3712049` Всього на відео можна побачити прильоти мінімум 5 ракет ATACMS з касетною частиною.","51.7486691,36.3712049",51.7486691,36.3712049,Russia,Kursk Oblast,,,,,,,
2024-11-25,"Момент прильоту двох касетних ATACMS по аеродрому ""Курськ-Східний"" Локація: Курськ __Дякуємо підписнику за наданий матеріал!__ оператор - `51.7453568, 36.2574562` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.7453568/36.2574562) приблизний район влучання [1] - `51.7516812, 36.2814569` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.7516812/36.2814569) приблизний район влучання [2] - `51.7501309, 36.2845641` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.7501309/36.2845641)","51.7453568, 36.2574562",51.7453568,36.2574562,Russia,Kursk Oblast,,,,,,,
2024-11-20,"ОК удару ракетами Storm Shadow по бункеру в н.п. Мар'їно, Курська область. Присутність там бункеру підтверджують знімки з Google Street View.__ __ `51.586622,34.947810` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.586622/34.947810)","51.586622,34.947810",51.586622,34.94781,Russia,Kursk Oblast,,,,,,,
2024-11-20,"Фото зроблено пару днів тому на території об'єкта(район влучання[2]), що в вікімапії позначено, як ""вузол зв'язку"". `51.5873095,34.9467180` - зроблено тут Друге фото - ворота на фоні з Google Street View, щоб не було сумнівів. Дякуємо корисним довбойобам!","51.5873095,34.9467180",51.5873095,34.946718,Russia,Kursk Oblast,,,,,,,
2024-11-20,"Невідомі ракети уражають ворожий об'єкт в Курській області Локація: район н.п. Мар'їно та Івановскоє, Курська область __В цьому районі є жирна ціль, але не будемо ""бігти поперед батька в пекло"".__ оператор - `51.5879427,34.9398152` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.5879427/34.9398152) район влучання[1] - `51.5919869,34.9476394` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.5919869/34.9476394) район влучання[2] - `51.5865010,34.9477441` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.5865010/34.9477441)","51.5879427,34.9398152",51.5879427,34.9398152,Russia,Kursk Oblast,,,,,,,
2024-10-03,"Вибух у місті Курчатов Курської області Локація: Курчатов, Курська область `51.658992, 35.669072` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.658992/35.669072)","51.658992, 35.669072",51.658992,35.669072,Russia,Kursk Oblast,,,,,,,
2024-09-30,"❌ Оновлення по понтонним переправам через р.Сейм в районі Глушково станом на 28.09.2024. Не підтоплена: 🛑[51.375760,34.619810](https://cyber-boroshno.com.ua/#15/51.375760/34.619810) Підтоплені, більшість імовірно для ЛАТ: 🛑[51.376150,34.613080](https://cyber-boroshno.com.ua/#15/51.376150/34.613080) 🛑[51.376510,34.627610](https://cyber-boroshno.com.ua/#15/51.376510/34.627610) 🛑[51.374050,34.631360](https://cyber-boroshno.com.ua/#15/51.374050/34.631360) 🛑[51.371720,34.634750](https://cyber-boroshno.com.ua/#15/51.371720/34.634750) 🛑[51.371700,34.643270](https://cyber-boroshno.com.ua/#15/51.371700/34.643270) 🛑[51.351100,34.676770](https://cyber-boroshno.com.ua/#15/51.351100/34.676770) 🛑[51.350190,34.678160](https://cyber-boroshno.com.ua/#15/51.350190/34.678160) Список понтонних переправ йде зліва на право на знімку, також внизу кольором відмічений статус переправи. **З **[**15.09**](https://t.me/kiber_boroshno/9989)** без змін.** Імовірно, активність наших дій там зменшилась.","51.375760,34.619810",51.37576,34.61981,Russia,Kursk Oblast,,,,,,,
2024-09-26,"413 ОББС ""Рейд"" у взаємодії з зведеним загоном БПС ""Джміль"" 78 ОДШП виявили С-400 на Курщині, а реактивна артилерія нанесла ураження за переданими координатами Локація: район н.п. Філіппова, Курська область [Джерело](https://t.me/usf_army/180) `51.854096,35.774720` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.854096/35.774720)","51.854096,35.774720",51.854096,35.77472,Russia,Kursk Oblast,,,,,,,
2024-09-16,"Майстерне перехоплення кацапського Ланцета операторами збройних сил. Локація: м.Суджа, КуНР [Джерело](https://t.me/ssternenko/33760) `51.222160, 35.254941` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.222160/35.254941)","51.222160, 35.254941",51.22216,35.254941,Russia,Kursk Oblast,,,,,,,
2024-09-09,"📹 росіяни фільмують удар по мосту в районі н.п. Кариж, який сьогодні [публікували](https://t.me/khornegroup/2658) Khorne Group. Міст - [51.384268,34.450960](https://cyber-boroshno.com.ua/#15/51.384268/34.450960)","51.384268,34.450960",51.384268,34.45096,Russia,Kursk Oblast,,,,,,,
2024-09-06,"Станом на вчора(05.09) окупанти мають, як мінімум, дві понтонні переправи. ✅Одна в районі н.п. Шагарово, північніше Глушково, працююча - [51.374024,34.631321](https://cyber-boroshno.com.ua/#15/51.374024/34.631321) 🥈Інша, підтоплена, в районі н.п. Званноє - [51.390702,34.560248](https://cyber-boroshno.com.ua/#15/51.390702/34.560248) Хоч й перебиті мости в районі н.п. Глушково, Званноє та Кариж значно ускладнили логістику ворога, але вони й надалі продовжують наводити понтони й, імовірно, будуть робити це ще якийсь невизначений час. Що буде в результаті побачимо згодом.","51.374024,34.631321",51.374024,34.631321,Russia,Kursk Oblast,,,,,,,
2024-08-28,"Міст в районі н.п. Кариж та понтонна переправа поруч з ним сильно втомились. `51.384280,34.450820` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.384280/34.450820)","51.384280,34.450820",51.38428,34.45082,Russia,Kursk Oblast,,,,,,,
2024-08-24,"Група Грома знищує склад БК на Курщині Локація: нп. Кремяное, Курська обл. [Джерело](https://t.me/vanek_nikolaev/25981) `51.396111, 35.072500` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.396111/35.072500)","51.396111, 35.072500",51.396111,35.0725,Russia,Kursk Oblast,,,,,,,
2024-08-21,"Авіація Сил Оборони наносить ураження по розташуванню ворога на Курщині Локація: Глушково, Курська область [Джерело](https://t.me/ComAFUA/394) `51.344533,34.649574` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.344533/34.649574)","51.344533,34.649574",51.344533,34.649574,Russia,Kursk Oblast,,,,,,,
2024-08-21,"ССО нищать ворожу понтонну переправу на Курщині Локація: північніше н.п. Кобилкі, Курська область __Інші ураження на відео були __[__геолоковані__](https://t.me/kiber_boroshno/9593)__ вчора.__ [Джерело](https://t.me/ukr_sof/1183) `51.351056,34.676903` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.351056/34.676903)","51.351056,34.676903",51.351056,34.676903,Russia,Kursk Oblast,,,,,,,
2024-08-17,"🌉 Міст між Черкаським та Руським Поречним також пошкоджено. Поки що не знищено. `51.3097129, 35.3325788` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.3097129/35.3325788)","51.3097129, 35.3325788",51.3097129,35.3325788,Russia,Kursk Oblast,,,,,,,
2024-08-10,"Ворог оприлюднив відео, на якому, як заявлено, зображено удар по СОУ. Це приблизно 25 км від ДКУ і 20 км до Льгова. Получай лєс єбаний! Локація: в районі н.п. Левшинки Курської області `51.443235, 35.221794` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.443235/35.221794)","51.443235, 35.221794",51.443235,35.221794,Russia,Kursk Oblast,,,,,,,
2024-08-08,"росіянин фільмує знищену колону вс рф, на фоні чути звуки детонації БК Локація: октябрськоє, рильскій район, курська область `51.578176,34.808247` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.578176/34.808247)","51.578176,34.808247",51.578176,34.808247,Russia,Kursk Oblast,,,,,,,
2024-08-07,"Заявлено про українську техніку поблизу населеного пункту Заолешинський, Курська область. Zaoleshensky, Kursk Oblast, Russia ```51.207364, 35.241253``` Source: https://t.me/RVvoenkor/74252","51.207364, 35.241253",51.207364,35.241253,Russia,Kursk Oblast,,,,,,,
2024-07-02,"В Курську горить 3754-а центральна авіа-технічна база(вч 13830) Локація: Курськ `51.772319,36.191305` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.772319/36.191305)","51.772319,36.191305",51.772319,36.191305,Russia,Kursk Oblast,,,,,,,
2024-05-02,"Оператори ССО дронами-камікадзе знищують російський ЗРК ""БУК-М1"" на південний схід від Кореневого, Курська область. SE of Korenevo, Kursk Oblast, Russia ```51.370551, 34.952101``` Source: https://t.me/ukr_sof/1061","51.370551, 34.952101",51.370551,34.952101,Russia,Kursk Oblast,,,,,,,
2024-03-14,"ЛСР наносить ураження по складам БК армії рф Локація: тьоткіно, курська область [Джерело](https://t.me/legionoffreedom/1132) `51.274479, 34.282050` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.274479/34.282050)","51.274479, 34.282050",51.274479,34.28205,Russia,Kursk Oblast,,,,,,,
2023-11-20,"Бійці ГУР уразили ворожі РЛС 55Ж6 «Нєбо» та, імовірно, «Гамма-С1Е» скидами з ударного дрону Локація: дмітрієв або дмітрієв-льговскій, курська область [Джерело](https://t.me/DIUkraine/3113) 55Ж6 «Нєбо» - `52.105898,35.058159` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/52.105898/35.058159) «Гамма-С1Е» - `52.106208,35.058914` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/52.106208/35.058914)","52.105898,35.058159",52.105898,35.058159,Russia,Kursk Oblast,,,,,,,
2023-09-30,"Бійці ЦСО «А» СБУ «Білий вовк» уразили ворожу РЛС 55Ж6У «Небо-У» що знаходиться на території військової частини №67990. Відстань від кордону ~ 54 км. Локація: на південний захід від міста Дмитрієв-Льговський, Курська область. [Джерело](https://t.me/ssternenko/21054) `52.105902, 35.058171` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/52.105902/35.058171)","52.105902, 35.058171",52.105902,35.058171,Russia,Kursk Oblast,,,,,,,
2023-09-29,"Безпілотник СБУ вивів з ладу російську РЛС 39Н6 ""Каста-2Е2"" у Курській області. Локація: Гір'ї [Джерело](https://www.pravda.com.ua/news/2023/09/29/7421942/) `51.087394, 35.562706` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.087394/35.562706)","51.087394, 35.562706",51.087394,35.562706,Russia,Kursk Oblast,,,,,,,
2023-09-29,"СБУ скидами з дрона уразили підстанції ""Бєлая"" та ""Кондратовка"" Локація: Бєлая та Кондратовка, Курська область [Джерело](https://t.me/ssternenko/21016) 00:02 та 00:09 - `51.050988,35.739052` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.050988/35.739052) 00:04 - `50.991470,35.457882` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/50.991470/35.457882)","51.050988,35.739052",51.050988,35.739052,Russia,Kursk Oblast,,,,,,,
2023-09-26,"СБУ вимикає світло в семи населених пунктах Курської області Локація: Снагость, Курська область [Джерело](https://t.me/ukrpravda_news/35826) `51.302708,34.923041` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/51.302708/34.923041)","51.302708,34.923041",51.302708,34.923041,Russia,Kursk Oblast,,,,,,,
2025-01-04,"Добрі дрони наносять ураження по комплексу із фракціонування та перевалки стабільного газового конденсату в порту Усть-Луга Локація: ООО ""Новатек-Усть-Луга"" оператор - `59.717866,28.435044` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/59.717866/28.435044) район ураження - `59.713853,28.435310` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/59.713853/28.435310)","59.717866,28.435044",59.717866,28.435044,Russia,Leningrad Oblast,,,,,,,
2024-10-30,"Уражено склад поруч з зазначеними в пості з геолокацією будівлями. Раніше там був підрозділ МТЗ, перед ударом, імовірно, на території зберігалось БК. [source](https://x.com/kromark/status/1851673467927581027?s=46) `48.5792071,39.2628109`","48.5792071,39.2628109",48.5792071,39.2628109,Ukraine,Luhansk Oblast,,,,,,,
2024-10-18,"Знищення РЛС 1К148 ""Ястреб-АВ"" бригадою артилерійської розвідки ""Чорний Ліс"". Локація: на схід від с.Караїчне, Луганська область [Джерело](https://www.youtube.com/watch?v=nu0Eu9KAxuI&t=11s) `49.804799, 38.320428` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.804799/38.320428)","49.804799, 38.320428",49.804799,38.320428,Ukraine,Luhansk Oblast,,,,,,,
2024-10-12,"БПЛА Сил Оборони України атакували нафтобазу в Ровеньках Локація: Ровеньки, Луганська область __Ця ж нафтобаза вже була атакована 10 травня 2024 року. Тоді повністю було знищено 2 резервуари.__ `48.094411,39.362356` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.094411/39.362356)","48.094411,39.362356",48.094411,39.362356,Ukraine,Luhansk Oblast,,,,,,,
2024-07-19,"В Луганську на касеті грає мелодія демократії Локація: Луганськ __Поруч з місцем пожежі знаходиться рембаза, по якій __[__вже__](https://t.me/kiber_boroshno/8567)__ наносили удар, та аеродром.__ приблизний район пожежі - `48.544231,39.362822` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.544231/39.362822)","48.544231,39.362822",48.544231,39.362822,Ukraine,Luhansk Oblast,,,,,,,
2024-06-30,"Прильот по казачкам в Первомайську. `48.6266548,38.5224263 `🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.6266548/38.5224263)","48.6266548,38.5224263",48.6266548,38.5224263,Ukraine,Luhansk Oblast,,,,,,,
2024-05-13,"Приліт по окупаційним військам в Сорокиному, Луганська область Локація: Сорокине, Луганська область __На супутникових знімках видно, що будівля використовувалася РОВ, як мінімум, з 2023 року. На знімку за квітень 2024 видно присутність ВАТ та АТ.__ Імовірне місце влучання - `48.329459,39.705079` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.329459/39.705079)","48.329459,39.705079",48.329459,39.705079,Ukraine,Luhansk Oblast,,,,,,,
2024-05-07,"Луганська нафтобаза вітає демократію Локація: Луганськ `48.515773,39.298382` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.515773/39.298382)","48.515773,39.298382",48.515773,39.298382,Ukraine,Luhansk Oblast,,,,,,,
2024-05-01,"Заявлено, як удар трьома ракетами ATACMS по підорам Локація: Рогове, Луганська область [Джерело](https://twitter.com/JohnB_Schneider/status/1785614608444674128) Перший - `49.637335,39.042763` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.637335/39.042763) Другий - `49.621673,39.060224` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.621673/39.060224) Третій - `49.637016,39.033770` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.637016/39.033770)","49.637335,39.042763",49.637335,39.042763,Ukraine,Luhansk Oblast,,,,,,,
2024-04-13,"Влучання ракетами в розташування кацапської техніки. Локація: Луганськ, колишній Луганський машинобудівний завод 100 1 - `48.547512, 39.314029` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.547512/39.314029) 2 - `48.547588, 39.317716` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.547588/39.317716)","48.547512, 39.314029",48.547512,39.314029,Ukraine,Luhansk Oblast,,,,,,,
2023-09-25,"Окупанти в т.о. Сорокиному приймають вітання зі всесвітнім Днем мрії. Мрійте та вся русня здохне:) Локація: Сорокине, Луганська область __Кажуть, що влучили в склад БК.__ [Джерело](https://t.me/Trikutnik_LSR/1514) `48.285168,39.750094` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.285168/39.750094)","48.285168,39.750094",48.285168,39.750094,Ukraine,Luhansk Oblast,,,,,,,
2023-09-17,"Артилерія накриває касетними боєприпасами купку крокуючих по лісу московитів. Локація: на південь від Діброви, Луганська обл [Джерело](https://t.me/karymat/3791) `48.979473, 38.107387` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.979473/38.107387)","48.979473, 38.107387",48.979473,38.107387,Ukraine,Luhansk Oblast,,,,,,,
2023-09-16,"Успішна «демілітаризація» двох ЗРК ""Бук-М3"". Локація: на захід від Калинового-Борщуватого та Світлодарськ, Донецька обл __І схоже, що по кацапському штабу бригади та дивізії ВДВ теж прилетіло.__ [Джерело](https://t.me/AFUStratCom/20032) 00:00 - `48.616058, 38.472363` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.616058/38.472363) 01:16 - `48.437337, 38.226169` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.437337/38.226169) 01:19 - `48.437314, 38.224826` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.437314/38.224826)","48.616058, 38.472363",48.616058,38.472363,Ukraine,Luhansk Oblast,,,,,,,
2023-08-22,"Окупанти отримали несподівану нагороду за перетин кордону Донецької та Луганьскої областей. Локація: на південь від Верхньокам'янки, Лисичанський НПЗ [Джерело](https://t.me/ssternenko/19665) `48.827084, 38.295104` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.827084/38.295104)","48.827084, 38.295104",48.827084,38.295104,Ukraine,Luhansk Oblast,,,,,,,
2023-08-21,"🤡русня знову взяла ~~Синьківку~~ в рот підорський канал ""Купянск наш""(хуй вам, а не Куп'янськ) залив відос, ніби з Синьківки Насправді ж відео зняте у селищі Воронове, Северодонецького району. Відстань від Воронового до Синьківки - 115км. [Джерело геолокації.](https://twitter.com/DefMon3/status/1693580141220311161?s=20) `48.896730,38.573498` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/48.8958/38.5738)","48.896730,38.573498",48.89673,38.573498,Ukraine,Luhansk Oblast,,,,,,,
2023-08-05,"Противник оприлюднив відео нашої атаки західніше Кармазинівки. Результат наразі невідомий. Локація: Кармазинівка __Мапу буде оновлено пізніше.__ `49.3091719, 37.9907220` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.3091719/37.9907220)","49.3091719, 37.9907220",49.3091719,37.990722,Ukraine,Luhansk Oblast,,,,,,,
2023-07-20,"92 бригада допомогає підорам здохнути в муках на чужій землі Локація: південніше Новоселівського [Джерело](https://t.me/brigada92_war/331) `49.508034,37.959989` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/49.508034/37.959989)","49.508034,37.959989",49.508034,37.959989,Ukraine,Luhansk Oblast,,,,,,,
2023-07-02,"80 бригада показала бої в ярах поблизу Кліщіївки. Відповідно, можна визначити де проходить лінія фронту. Локація: Бахмут [Джерело](http://www.youtube.com/watch?v=0bZ8Lcf6wKY) 01:04 - `48.842216,38.250940` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.842216%2C38.250940&z=15)","48.842216,38.250940",48.842216,38.25094,Ukraine,Luhansk Oblast,,,,,,,
2023-06-27,"32 окрема механізована бригада нищить ворожий пункт управління БПЛА за допомогою мінометів. Локація: Джерельне, Луганська область. [Джерело](https://www.facebook.com/32OMB/videos/6209461735841394) `49.407774, 37.944678` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=49.407774%2C37.944678&z=15)","49.407774, 37.944678",49.407774,37.944678,Ukraine,Luhansk Oblast,,,,,,,
2023-06-25,"Небажані гості приймають бомбезні подарунки Локація: Луганськ __Також додаємо ймовірне місце удару та старі фото звідти. Що стояло там зараз невідомо, але прильот точно смачний:)__ місце зйомки - `48.565436,39.352474` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.565436%2C39.352474&z=15) ймовірне місце удару - `48.538214,39.354760` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.538214%2C39.354760&z=15)","48.565436,39.352474",48.565436,39.352474,Ukraine,Luhansk Oblast,,,,,,,
2023-06-22,"ДПСУ показали кадри ураження Т-90М. Локація: Кремінський ліс, Луганська область. [__Джерело__](https://twitter.com/Noobieshunta_/status/1671072049228312576?s=20) __матеріалу для порівняння.__ [Джерело](https://t.me/DPSUkr/11988) `48.950989, 38.201421` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.950989%2C38.201421&z=15)","48.950989, 38.201421",48.950989,38.201421,Ukraine,Luhansk Oblast,,,,,,,
2023-05-13,"Ранковий незвичний удар по Луганську, який бамбілі 9 лєт Локація: Ювілейне, вулиця Котовського, 4 `48.558543, 39.185435` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.558543%2C39.185435&z=15)","48.558543, 39.185435",48.558543,39.185435,Ukraine,Luhansk Oblast,,,,,,,
2023-05-01,"Аеророзвідники Камінь-Каширського батальйону тероборони спільно з аеророзвідниками зведеного батальйону Національної поліції ""Захід"" знищують підорську бронетехніку Локація: Діброва, Луганська область [Джерело](https://fb.watch/kfOc3pgK3j/) `48.997493,38.115303` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.997493%2C38.115303&z=15)","48.997493,38.115303",48.997493,38.115303,Ukraine,Luhansk Oblast,,,,,,,
2023-04-17,"Знищення ЗРК ""Стрела-10"" воїнами 26-ї бригади Локація: с. Кузьмине, поблизу Кремінної `49.008834, 38.152030` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=49.008834%2C38.152030&z=15)","49.008834, 38.152030",49.008834,38.15203,Ukraine,Luhansk Oblast,,,,,,,
2023-04-05,"Ворог обстрілює наші позиції з УР-77 майже впритул Локація: Кремінські ліси __Майже на ж тому місці ми __[__геолокували__](https://t.me/kiber_boroshno/624)__ роботу кацапського ""Термінатора"", отже це відео доводить, що за цей час ЛБЗ змін не зазнала. P.S. координати вказують на місце, де працює підарська техніка.__ `48.949799, 38.199592` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=48.949799%2C38.199592&z=15)","48.949799,  38.199592",48.949799,38.199592,Ukraine,Luhansk Oblast,,,,,,,
2023-04-03,"Ворог б'є по нашим позиціям в сірій зоні Локація: східні околиці Новоселівського __З цікавого, ми в лютому __[__геолоковували відео__](https://t.me/kiber_boroshno/342) __та приблизно в тому районі була русня.__ `49.52277, 37.95976` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=49.52277%2C37.95976&z=15)","49.52277, 37.95976",49.52277,37.95976,Ukraine,Luhansk Oblast,,,,,,,
2024-07-24,"У власній автівці було підірвано заступника начальника 89-го радіоцентра супутникового зв'язку Локація: новоподрєзково, москва, т.зв.росія `55.945908,37.345428` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/55.945908/37.345428)","55.945908,37.345428",55.945908,37.345428,Russia,Moscow,,,,,,,
2023-12-03,"У Москві щось підгоріло на заводі спеціалізованих автомобілів. Локація: Москва. [Джерело](https://t.me/ragnarockkyiv/62176) `55.812509, 37.735716` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/55.812509/37.735716)","55.812509, 37.735716",55.812509,37.735716,Russia,Moscow,,,,,,,
2023-05-03,"Репетиція українських БПЛА перед парадом 9 травня на червоній площі Локація: мацква, сенатський палац `55.753132,37.618985` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=55.753132%2C37.618985&z=15)","55.753132,37.618985",55.753132,37.618985,Russia,Moscow,,,,,,,
2024-09-10,"Незначне возгорання в аеропорту ""Жуковський"" після атаки БПЛА Локація: Міжнародний аеропорт ""Жуковський"", н.п.Жуковський, Московська область `55.564128,38.121703` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/55.564128/38.121703)","55.564128,38.121703",55.564128,38.121703,Russia,Moscow Oblast,,,,,,,
2023-08-18,"© Какіє-то чувакі, з дікім оружиєм. Будка московького ппо з бластером, вочевидь прикриває підступи до аеропорту Шереметьєво. Локація: вул. Головкіна 7, Красногорськ, Московська область. [Джерело](https://t.me/ssternenko/19526) `55.809914, 37.367969` 🇺🇦 [CyberBoroshnoMap](https://cyber-boroshno.com.ua/#15/55.809914/37.367969)","55.809914, 37.367969",55.809914,37.367969,Russia,Moscow Oblast,,,,,,,
2023-06-24,"росіяни, що підлеглі мо рф прямують на якийсь двіж в мацкву Локація: Нікітскоє, Рамєнской район __Напевно якесь свято, що навіть понеділок зробили вихідним:)__ `55.302941,38.461535` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=55.302941%2C38.461535&z=15)","55.302941,38.461535",55.302941,38.461535,Russia,Moscow Oblast,,,,,,,
2023-06-24,"Десятки терористів, що підпорядковуються мо рф висадились на мосту через річку Ока Локація: Карпова Поляна, Московська область `54.882489,37.510586` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=54.882489%2C37.510586&z=15)","54.882489,37.510586",54.882489,37.510586,Russia,Moscow Oblast,,,,,,,
2023-05-30,"підорський ""панцирь"" збиває невідомий дрон Локація: поздняково, московська область [Джерело](https://t.me/marksman_osman/2048) Оператор - `55.776729,37.226730` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=55.776729%2C37.226730&z=15) ЗРПК - `55.775576,37.226290` 🇺🇦 [CyberBoroshnoMap](https://www.google.com/maps/d/u/0/edit?mid=18ZAFNYdmU7bbiMn_sk0RlV8RLsReunE&ll=55.775576%2C37.226290&z=15)","55.776729,37.226730",55.776729,37.22673,Russia,Moscow Oblast,,,,,,,
